source_name,extracted_at,location_id,city_name,country_code,date,latitude,longitude,timezone,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-05-31,41.375,2.125,Europe/Madrid,26.3,19.6,23.0,0.0,0.0,0.0,13.1
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-01,41.375,2.125,Europe/Madrid,26.1,20.9,23.3,0.0,0.0,0.0,17.0
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-02,41.375,2.125,Europe/Madrid,26.3,20.3,23.1,0.0,0.0,0.0,17.9
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-03,41.375,2.125,Europe/Madrid,25.5,19.5,22.4,0.0,0.0,0.0,18.0
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-04,41.375,2.125,Europe/Madrid,24.2,17.1,21.9,19.1,13.3,0.0,23.5
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-05,41.375,2.125,Europe/Madrid,21.7,17.0,19.0,4.0,2.5,0.0,14.7
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-06,41.375,2.125,Europe/Madrid,25.1,17.6,21.3,0.0,0.0,0.0,13.5
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-07,41.375,2.125,Europe/Madrid,24.9,18.4,22.0,0.0,0.0,0.0,13.8
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-08,41.375,2.125,Europe/Madrid,25.7,18.3,22.4,0.0,0.0,0.0,13.0
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-09,41.375,2.125,Europe/Madrid,24.9,19.9,22.3,0.0,0.0,0.0,12.6
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-10,41.375,2.125,Europe/Madrid,21.9,19.8,20.7,0.9,0.0,0.0,18.0
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-11,41.375,2.125,Europe/Madrid,23.9,18.0,20.9,0.0,0.0,0.0,10.0
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-12,41.375,2.125,Europe/Madrid,26.4,17.5,22.4,0.0,0.0,0.0,13.9
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-13,41.375,2.125,Europe/Madrid,29.4,20.2,24.8,0.0,0.0,0.0,14.2
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-14,41.375,2.125,Europe/Madrid,29.1,20.6,25.0,0.0,0.0,0.0,13.0
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-15,41.375,2.125,Europe/Madrid,27.8,22.1,25.3,0.0,0.0,0.0,16.5
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-16,41.375,2.125,Europe/Madrid,29.4,21.5,25.4,0.0,0.0,0.0,13.2
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-17,41.375,2.125,Europe/Madrid,29.0,21.0,25.0,0.0,0.0,0.0,11.4
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-18,41.375,2.125,Europe/Madrid,26.3,20.2,23.7,0.0,0.0,0.0,13.5
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-19,41.375,2.125,Europe/Madrid,28.6,21.5,25.0,0.1,0.0,0.0,14.4
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-20,41.375,2.125,Europe/Madrid,30.3,22.0,26.2,0.0,0.0,0.0,12.7
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-21,41.375,2.125,Europe/Madrid,31.3,23.1,27.5,0.0,0.0,0.0,11.8
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-22,41.375,2.125,Europe/Madrid,33.2,23.3,28.2,0.0,0.0,0.0,14.0
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-23,41.375,2.125,Europe/Madrid,30.1,23.5,27.3,0.0,0.0,0.0,11.0
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-24,41.375,2.125,Europe/Madrid,31.3,22.8,27.2,0.0,0.0,0.0,12.3
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-25,41.375,2.125,Europe/Madrid,31.2,22.7,27.1,0.0,0.0,0.0,13.0
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-26,41.375,2.125,Europe/Madrid,31.8,23.7,27.7,0.0,0.0,0.0,13.4
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-27,41.375,2.125,Europe/Madrid,31.8,23.0,27.6,0.0,0.0,0.0,12.0
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-28,41.375,2.125,Europe/Madrid,31.9,23.4,27.8,0.0,0.0,0.0,11.8
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-29,41.375,2.125,Europe/Madrid,32.7,24.7,28.7,0.1,0.0,0.0,16.1
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-06-30,41.375,2.125,Europe/Madrid,31.6,24.1,28.0,0.0,0.0,0.0,14.1
recent_weather,2026-07-01T14:51:26+00:00,3128760,Barcelona,ES,2026-07-01,41.375,2.125,Europe/Madrid,28.5,23.4,26.3,0.0,0.0,0.0,18.6
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-03-31,39.5,-0.375,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-01,39.5,-0.375,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-02,39.5,-0.375,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-03,39.5,-0.375,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-04,39.5,-0.375,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-05,39.5,-0.375,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-06,39.5,-0.375,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-07,39.5,-0.375,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-08,39.5,-0.375,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-09,39.5,-0.375,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-10,39.5,-0.375,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-11,39.5,-0.375,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-12,39.5,-0.375,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-13,39.5,-0.375,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-14,39.5,-0.375,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-15,39.5,-0.375,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-16,39.5,-0.375,Europe/Madrid,21.4,11.6,,,,,13.7
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-17,39.5,-0.375,Europe/Madrid,21.9,11.7,17.0,0.0,0.0,0.0,10.7
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-18,39.5,-0.375,Europe/Madrid,22.7,13.2,17.8,0.0,0.0,0.0,13.5
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-19,39.5,-0.375,Europe/Madrid,23.4,13.6,18.7,0.0,0.0,0.0,11.8
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-20,39.5,-0.375,Europe/Madrid,25.1,13.9,19.5,0.0,0.0,0.0,11.2
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-21,39.5,-0.375,Europe/Madrid,22.5,13.9,18.5,0.0,0.0,0.0,11.7
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-22,39.5,-0.375,Europe/Madrid,26.7,14.6,19.8,0.0,0.0,0.0,16.2
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-23,39.5,-0.375,Europe/Madrid,20.2,16.4,18.0,0.4,0.0,0.0,23.3
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-24,39.5,-0.375,Europe/Madrid,20.8,15.8,17.9,0.0,0.0,0.0,14.7
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-25,39.5,-0.375,Europe/Madrid,20.6,14.6,17.5,0.0,0.0,0.0,13.2
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-26,39.5,-0.375,Europe/Madrid,21.3,11.9,17.1,0.0,0.0,0.0,12.2
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-27,39.5,-0.375,Europe/Madrid,22.0,12.1,17.3,0.0,0.0,0.0,13.0
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-28,39.5,-0.375,Europe/Madrid,21.8,12.8,17.6,0.1,0.0,0.0,13.7
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-29,39.5,-0.375,Europe/Madrid,21.9,15.4,18.8,0.0,0.0,0.0,12.7
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-04-30,39.5,-0.375,Europe/Madrid,22.5,16.1,19.3,0.1,0.0,0.0,13.4
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-01,39.5,-0.375,Europe/Madrid,20.7,17.7,18.9,2.9,0.9,0.0,17.3
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-02,39.5,-0.375,Europe/Madrid,21.0,15.4,18.3,0.0,0.0,0.0,12.9
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-03,39.5,-0.375,Europe/Madrid,19.9,17.0,18.3,2.2,0.2,0.0,12.2
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-04,39.5,-0.375,Europe/Madrid,22.1,16.3,18.9,2.8,0.0,0.0,13.3
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-05,39.5,-0.375,Europe/Madrid,25.8,15.8,19.5,0.0,0.0,0.0,20.4
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-06,39.5,-0.375,Europe/Madrid,21.7,13.9,17.8,0.1,0.0,0.0,14.4
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-07,39.5,-0.375,Europe/Madrid,20.7,13.0,16.7,1.3,0.0,0.0,13.8
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-08,39.5,-0.375,Europe/Madrid,20.5,12.3,16.6,0.0,0.0,0.0,14.4
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-09,39.5,-0.375,Europe/Madrid,19.3,16.2,17.1,10.9,9.2,0.0,11.8
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-10,39.5,-0.375,Europe/Madrid,23.1,13.3,18.9,0.0,0.0,0.0,16.4
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-11,39.5,-0.375,Europe/Madrid,27.1,14.9,20.9,0.0,0.0,0.0,19.2
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-12,39.5,-0.375,Europe/Madrid,27.0,15.6,21.6,0.2,0.0,0.0,22.3
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-13,39.5,-0.375,Europe/Madrid,26.8,15.8,20.6,0.0,0.0,0.0,15.3
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-14,39.5,-0.375,Europe/Madrid,25.3,14.2,19.6,0.0,0.0,0.0,19.3
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-15,39.5,-0.375,Europe/Madrid,20.1,14.6,17.1,3.3,2.2,0.0,15.6
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-16,39.5,-0.375,Europe/Madrid,22.5,10.1,16.8,0.0,0.0,0.0,16.8
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-17,39.5,-0.375,Europe/Madrid,22.0,11.9,18.1,0.0,0.0,0.0,13.5
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-18,39.5,-0.375,Europe/Madrid,22.9,13.4,18.9,0.0,0.0,0.0,15.6
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-19,39.5,-0.375,Europe/Madrid,30.9,15.5,22.1,0.0,0.0,0.0,15.5
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-20,39.5,-0.375,Europe/Madrid,23.4,15.5,20.0,0.0,0.0,0.0,14.3
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-21,39.5,-0.375,Europe/Madrid,28.0,15.9,21.7,0.0,0.0,0.0,14.0
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-22,39.5,-0.375,Europe/Madrid,29.1,15.7,22.5,0.0,0.0,0.0,13.8
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-23,39.5,-0.375,Europe/Madrid,28.4,15.9,22.7,0.0,0.0,0.0,12.9
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-24,39.5,-0.375,Europe/Madrid,28.2,16.6,22.5,0.0,0.0,0.0,13.4
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-25,39.5,-0.375,Europe/Madrid,27.1,16.4,22.1,0.0,0.0,0.0,13.1
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-26,39.5,-0.375,Europe/Madrid,28.0,16.2,22.5,0.0,0.0,0.0,14.3
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-27,39.5,-0.375,Europe/Madrid,29.3,16.6,22.9,0.0,0.0,0.0,13.6
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-28,39.5,-0.375,Europe/Madrid,30.4,16.5,23.8,0.0,0.0,0.0,12.8
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-29,39.5,-0.375,Europe/Madrid,33.9,19.5,26.6,0.0,0.0,0.0,16.3
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-30,39.5,-0.375,Europe/Madrid,27.2,21.0,24.2,0.0,0.0,0.0,16.5
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-05-31,39.5,-0.375,Europe/Madrid,27.6,19.7,23.8,0.0,0.0,0.0,13.2
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-01,39.5,-0.375,Europe/Madrid,26.5,19.5,23.3,0.0,0.0,0.0,14.4
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-02,39.5,-0.375,Europe/Madrid,27.1,19.6,24.0,0.0,0.0,0.0,15.3
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-03,39.5,-0.375,Europe/Madrid,26.8,22.0,24.2,0.0,0.0,0.0,18.7
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-04,39.5,-0.375,Europe/Madrid,30.3,19.7,24.6,0.0,0.0,0.0,22.1
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-05,39.5,-0.375,Europe/Madrid,24.0,19.9,21.0,0.2,0.0,0.0,25.2
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-06,39.5,-0.375,Europe/Madrid,26.3,18.8,22.4,0.0,0.0,0.0,15.0
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-07,39.5,-0.375,Europe/Madrid,25.7,19.3,22.7,0.0,0.0,0.0,15.2
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-08,39.5,-0.375,Europe/Madrid,26.9,19.1,23.2,0.0,0.0,0.0,14.6
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-09,39.5,-0.375,Europe/Madrid,26.4,20.8,23.2,0.0,0.0,0.0,15.2
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-10,39.5,-0.375,Europe/Madrid,24.3,21.1,22.3,0.0,0.0,0.0,14.3
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-11,39.5,-0.375,Europe/Madrid,25.2,19.2,22.4,0.0,0.0,0.0,15.1
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-12,39.5,-0.375,Europe/Madrid,27.2,18.8,23.4,0.0,0.0,0.0,14.5
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-13,39.5,-0.375,Europe/Madrid,31.1,18.3,25.0,0.0,0.0,0.0,12.2
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-14,39.5,-0.375,Europe/Madrid,30.5,20.0,25.1,0.0,0.0,0.0,15.6
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-15,39.5,-0.375,Europe/Madrid,29.6,20.0,24.7,0.0,0.0,0.0,13.8
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-16,39.5,-0.375,Europe/Madrid,29.9,19.2,24.9,0.0,0.0,0.0,12.6
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-17,39.5,-0.375,Europe/Madrid,31.9,19.6,26.1,0.0,0.0,0.0,12.7
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-18,39.5,-0.375,Europe/Madrid,27.7,20.2,24.1,0.0,0.0,0.0,13.0
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-19,39.5,-0.375,Europe/Madrid,28.4,20.7,24.6,0.0,0.0,0.0,13.8
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-20,39.5,-0.375,Europe/Madrid,29.0,21.9,25.7,0.0,0.0,0.0,17.7
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-21,39.5,-0.375,Europe/Madrid,31.8,21.5,27.0,0.0,0.0,0.0,12.1
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-22,39.5,-0.375,Europe/Madrid,33.2,21.3,27.7,0.0,0.0,0.0,11.0
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-23,39.5,-0.375,Europe/Madrid,33.6,21.8,28.0,0.0,0.0,0.0,13.8
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-24,39.5,-0.375,Europe/Madrid,32.7,22.1,27.7,0.0,0.0,0.0,13.6
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-25,39.5,-0.375,Europe/Madrid,31.6,21.5,26.9,0.0,0.0,0.0,15.1
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-26,39.5,-0.375,Europe/Madrid,29.4,22.3,26.2,0.0,0.0,0.0,14.8
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-27,39.5,-0.375,Europe/Madrid,30.1,22.8,26.7,0.0,0.0,0.0,14.3
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-28,39.5,-0.375,Europe/Madrid,30.4,22.3,26.7,0.0,0.0,0.0,14.9
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-29,39.5,-0.375,Europe/Madrid,32.2,22.9,27.8,0.0,0.0,0.0,13.7
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-06-30,39.5,-0.375,Europe/Madrid,33.3,23.6,28.5,0.0,0.0,0.0,15.5
recent_weather,2026-07-01T14:51:26+00:00,2509954,Valencia,ES,2026-07-01,39.5,-0.375,Europe/Madrid,30.9,24.8,28.0,0.0,0.0,0.0,17.4
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-03-31,37.375,-6.0,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-01,37.375,-6.0,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-02,37.375,-6.0,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-03,37.375,-6.0,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-04,37.375,-6.0,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-05,37.375,-6.0,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-06,37.375,-6.0,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-07,37.375,-6.0,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-08,37.375,-6.0,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-09,37.375,-6.0,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-10,37.375,-6.0,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-11,37.375,-6.0,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-12,37.375,-6.0,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-13,37.375,-6.0,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-14,37.375,-6.0,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-15,37.375,-6.0,Europe/Madrid,,,,,,,
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-16,37.375,-6.0,Europe/Madrid,29.4,13.9,,,,,9.5
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-17,37.375,-6.0,Europe/Madrid,30.3,14.5,22.9,0.0,0.0,0.0,9.3
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-18,37.375,-6.0,Europe/Madrid,30.3,14.5,22.7,0.0,0.0,0.0,10.5
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-19,37.375,-6.0,Europe/Madrid,29.9,14.8,22.4,0.0,0.0,0.0,13.7
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-20,37.375,-6.0,Europe/Madrid,30.5,14.9,22.8,0.0,0.0,0.0,11.0
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-21,37.375,-6.0,Europe/Madrid,28.3,15.7,21.5,0.4,0.0,0.0,24.5
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-22,37.375,-6.0,Europe/Madrid,27.0,15.9,20.4,0.2,0.0,0.0,12.9
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-23,37.375,-6.0,Europe/Madrid,27.9,14.1,20.0,0.1,0.0,0.0,15.9
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-24,37.375,-6.0,Europe/Madrid,23.5,16.4,19.3,0.0,0.0,0.0,14.4
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-25,37.375,-6.0,Europe/Madrid,24.1,16.1,19.1,5.0,2.9,0.0,14.2
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-26,37.375,-6.0,Europe/Madrid,26.8,15.2,20.8,0.0,0.0,0.0,15.7
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-27,37.375,-6.0,Europe/Madrid,28.2,15.8,22.0,0.0,0.0,0.0,17.0
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-28,37.375,-6.0,Europe/Madrid,25.9,17.1,21.1,1.2,0.4,0.0,17.1
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-29,37.375,-6.0,Europe/Madrid,20.2,15.7,18.5,4.7,1.9,0.0,18.9
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-04-30,37.375,-6.0,Europe/Madrid,23.2,12.6,17.7,0.0,0.0,0.0,13.2
recent_weather,2026-07-01T14:51:26+00:00,2510911,Seville,ES,2026-05-01,37.375,-6.0,Europe/Madrid,26.7,13.2,19.1,0.0,0.0,0.0,14.0
